Label,Tweet,Tweet_clean
2, Pertanyaan yang dulu pada masa itu bikin kesel... Apalagi kalo sodara jauh yang nanya... Untung ga gue tanya balik : kapan opname?,"['bikin', 'kesal', 'saudara', 'untung', 'opname']"
2,"[USERNAME] Karena mereka memegang peraturan, yang kebanyakan nasabah tidak mengetahuinya. Kesel sih. Dulu pernah gagal klaim asuransi AXA Mandiri 2x juga gara-gara ada klausul yang menurut saya sedikit aneh.","['pegang', 'atur', 'banyak', 'nasabah', 'tahu', 'kesal', 'gagal', 'klaim', 'asuransi', 'axa', 'mandiri', 'gara', 'gara', 'klausul', 'aneh']"
2,[USERNAME] Perempuan macam mana lah yg opininya bisa segoblok itu astaga. Kebanyakan ngasih free ke cowok lain kali ya jadinya B aja gt. Gila sih. Kesel bacanya gw,"['perempuan', 'opini', 'goblok', 'astaga', 'banyak', 'free', 'cowok', 'gila', 'kesal', 'baca']"
2,"Kesel sekesel keselnya soal kasis Via Vallen. Kenapa dia yg berani speak up malah dihujat? Yg ikut menghujat sesama perempuan pula! Sedih rasanya kok ya cewek2 ini nyuruh si via vallen diem aja. Ini pelecehan loh, harus dilaporin ke polisi kalo perlu!","['kesal', 'sekesel', 'kesel', 'kas', 'berani', 'speak', 'up', 'hujat', 'hujat', 'perempuan', 'sedih', 'perempuan', 'suruh', 'diam', 'leceh', 'lapor', 'polisi']"
2,Dr minggu kmrn menyebalkan.. eh hari ini lagi ada tambahan.. janjian jam 10 eh lah kok malah antri nang BRI iki piye to..? Ku kesel deh..,"['minggu', 'kemarin', 'kesal', 'tambah', 'janji', 'jam', 'antri', 'nang', 'kesal']"
2,"Paling kesel sama orang kalo lagi duduk lesehan gitu padahal masih lega, tp dia lebih milih deketin kita trus niban dengkul kita sama dengkul dia [URL]","['kesal', 'orang', 'duduk', 'leseh', 'lega', 'pilih', 'niban', 'dengkul', 'dengkul']"
2,"Input absen mahasiswa ga pernah balance, kesel sendiri. Kepala, mata nyut-nyutan karena harus super teliti dan gw kudu ngulang2 lagi gara2 ga balance itu","['input', 'absen', 'mahasiswa', 'balance', 'kesal', 'kepala', 'mata', 'nyut', 'super', 'teliti', 'ulang', 'gara', 'balance']"
2,"semoga kedepannya ga kejadian lagi Barista [USERNAME] ngeselin. Masa pesen espresso yg harusnya pahit jd manis. Kopi yg kamu jual bukan barang murah loh, jd wajar klo yg dicari kesempurnaan rasa. baru kali ini ada barista kayak gitu.","['moga', 'depan', 'jadi', 'barista', 'kesal', 'pesan', 'espresso', 'pahit', 'manis', 'kopi', 'jual', 'barang', 'murah', 'wajar', 'cari', 'sempurna', 'barista']"
2,Yg ngeselin lagi ni kalo ada klien nanya fee. Dijawab sebenarnya lalu kaget. Lah elu bayar dokter cuma konsul hitungan menit rela bayar mahal. Lah sama psikolog mana ada konsul cuma 5-10 menit? Sejam aja udah bagus kalo ketemu akar masalahnya. ,"['kesal', 'klien', 'fee', 'kaget', 'bayar', 'dokter', 'konsultasi', 'hitung', 'menit', 'rela', 'bayar', 'mahal', 'psikolog', 'konsultasi', 'menit', 'jam', 'bagus', 'ketemu', 'akar']"
2,"Gue buat story di ig ada tulisan ""stay with me"" sambil pegangan tangan, bah ngga lama kemudian cocot netizen berbondong menyerbu diriku dan mengata ngatain seakan tau segalanya.","['story', 'tulis', 'stay', 'with', 'pegang', 'tangan', 'omong', 'warganet', 'bondong', 'serbu', 'diri', 'kata', 'ngatain', 'akan']"
2,"liat postingannya via ini yg terbaru, kok netijennya jahat2 ih... Dibilang lebay lah vianya.... Woi cewe baik"" klo di dm yg jelek mah pasti marah lah ","['lihat', 'postingannya', 'baru', 'warganet', 'jahat', 'bilang', 'via', 'perempuan', 'jelek', 'marah']"
2,"udah tau akun verified, netijen indo galak, udah deh si mamas habis dilahap netijen. menurutku speak up disini gmn cara kita mengadukan hal tsb kpd pihak yang lebih kuat. apa bedanya sm main hakim sendiri?","['akun', 'verified', 'warganet', 'indo', 'galak', 'habis', 'lahap', 'warganet', 'turut', 'speak', 'up', 'adu', 'kuat', 'beda', 'main', 'hakim']"
2,"netizen indonesia kebanyakan pada mau eksis.menganggap dunia maya sebagai panggung,kadang mereka memerankan peran orang yang bijak...kadang pedas menghakimi","['warganet', 'indonesia', 'banyak', 'eks', 'anggap', 'dunia', 'maya', 'panggung', 'kadang', 'peran', 'peran', 'orang', 'bijak', 'kadang', 'pedas', 'hakim']"
2,"Ya cma cara penyampaiannya diputer puter aja, pokoknya pia palen paling salah. pantes aja Indonesia ini banyak org yg ngalamin pelecehan seksual lebih pilih diam aja, ya gmna netizen macam lu masih banyak. ","['sampai', 'puter', 'putar', 'pokok', 'salah', 'indonesia', 'orang', 'alam', 'leceh', 'seksual', 'pilih', 'diam', 'warganet']"
2,netijen yang merasa bahwa dirinya maha benar ditambah dengan lingkungan sosial di negara ini membuat melawan sexual harassment menjadi sangat sulit. jangan mau diam saja jadi korban,"['warganet', 'maha', 'tambah', 'lingkung', 'sosial', 'negara', 'lawan', 'seksual', 'leceh', 'sulit', 'diam', 'korban']"
2,Kenapa Perhelatan Asian Games yg akan digelar Agustus 2018 nanti kurang menggema??.. karena Para Netizen sedang khusuk main Tagar POLITIK. #SukseskanAsianGames2018,"['helat', 'asi', 'games', 'gelar', 'agustus', 'gema', 'warganet', 'khusuk', 'main', 'tagar', 'politik']"
2,Dasar netizen YMC kek begitu disalahin  Swing begini disalahin juga Jadi yang bener siapa? Yang bener itu aku istri sah nya Woojin,"['dasar', 'warganet', 'ymc', 'salah', 'swing', 'salah', 'istri', 'sah', 'woojin']"
2,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Salah satu pemimpin di Kalbar yg sering membuat fitnah-memprovokasi masyarakat dan sering menyampaikan pernyataan yg menyesatkan tapi belum pernah mendapatkan penindakan dari yg berwenang...,"['salah', 'pimpin', 'kalbar', 'fitnah', 'provokasi', 'masyarakat', 'nyata', 'sesat', 'tindak', 'wenang']"
2,anjir fitnah tuh !,"['anjir', 'fitnah']"
2,Kalo ini ga ada bukti berarti fitnah. Tolong [USERNAME] menindaklanjuti pernyataan ybs. Jangan sampai dianggap tidak berani ya Pak. [URL],"['bukti', 'fitnah', 'menindaklanjuti', 'nyata', 'anggap', 'berani']"
2,"Saat terjadi sesuatu jgn langsung kau tunjuk musuhmu sebagai biang keroknya. Pelajari dan dalami dulu. Jangan langsung menuduh, itu juga fitnah namanya. Jika memang dirimu tahu dan ada bukti, tampilkan ke permukaan. Jgn hanya bisa menilai dengan asumsi.","['langsung', 'musuh', 'biang', 'kerok', 'ajar', 'dalam', 'langsung', 'tuduh', 'fitnah', 'nama', 'diri', 'bukti', 'tampil', 'muka', 'nilai', 'asumsi']"
2,"Itu namanya fitnah mbak, g ada bukti ko fitnah org lain korupsi.. Ingat mbk dunia ini berlaku sistem tabur tuai, mungkin anda menutupi keburukan anda dg memfitnah org lain.. Saya tau smua kok korupsi n pekerjaan terselubung anda..","['nama', 'fitnah', 'bukti', 'fitnah', 'orang', 'korupsi', 'dunia', 'laku', 'sistem', 'tabur', 'tuai', 'tutup', 'keburu', 'fitnah', 'orang', 'korupsi', 'kerja', 'selubung']"
2,Masih ada ya hari gini yg takut tempat pelayanan nya di ambil sama orang lain. Hei pelayanan itu punya Tuhan sapa saja yg Tuhan percaya diberikan. Aneh pake main fitnah dan jatuhkan orang ya.,"['takut', 'layan', 'ambil', 'orang', 'layan', 'tuhan', 'sapa', 'tuhan', 'percaya', 'aneh', 'pakai', 'main', 'fitnah', 'jatuh', 'orang']"
2,"[USERNAME] Wah ini sudah keterlaluan, gaes.. Mosok anak2 dibawa bawa ke politik, dan ga jelas lagi, malah cenderung ujaran kebencian dan fitnah. Mohon cek dong [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME]","['teman', 'teman', 'mosok', 'anak', 'bawa', 'bawa', 'politik', 'cenderung', 'ujar', 'benci', 'fitnah', 'mohon', 'cek']"
2,"Kalian semua boleh berasumsi, tapi tolong bijaksana. Jangan ngomong sana-sini cari pembuktian tapi berujung fitnah. Thanks for you guys, yg udah ngertiin banget dan ga ngomong yg engga engga.","['asumsi', 'bijaksana', 'omong', 'cari', 'bukti', 'ujung', 'fitnah', 'terima', 'kasih', 'teman', 'teman', 'erti', 'banget', 'omong']"
2,"La saya memang tidak suka, tpi bukan paksaan. Saya lebih jijik lihat pendukungnya banteng sama owi, segala cara dilakukan dan muslim di bully wkwk [URL]","['benci', 'paksa', 'jijik', 'lihat', 'dukung', 'banteng', 'muslim', 'bully']"
2,"Jujur gua kesel banget kalo liat orang kerjanya lambat, kan repot jadinya, padahal waktunya udah dikit, bikin emosi","['jujur', 'kesal', 'banget', 'lihat', 'orang', 'kerja', 'lambat', 'repot', 'dikit', 'bikin', 'emosi']"
2,"11.25 Selasa-Juli2018 : Lihat berita para tokoh tokoh elit politik, isinya saling klaim, konflik, beda pendapat lalu menjatuhkan. Macam otak di dengkul aja 2018 masih begitu Jijik gue","['selasa', 'juli', 'lihat', 'berita', 'tokoh', 'tokoh', 'elit', 'politik', 'isi', 'klaim', 'konflik', 'beda', 'dapat', 'jatuh', 'otak', 'dengkul', 'jijik']"
2,[USERNAME] [USERNAME] [USERNAME] Bodo amat Bonek The Jak gak bisa akur kalo modelannya mereka begituan. Jijik kalo harus satu mindset sm mereka. Goblok permanen,"['bodoh', 'bonek', 'akur', 'model', 'begitu', 'jijik', 'mindset', 'bodoh', 'permanen']"
2,"ya karena ngga kuat, dan ngerasa ""jijik"" udah digituin aku milih tutup akun. marah ? banget. akhirnya cuman bisa ngomel2 ke temen2 deket. tersinggung ? pasti sudah jelas. tp resiko pake ask fm anon bisa bacot :))","['kuat', 'jijik', 'digituin', 'pilih', 'tutup', 'akun', 'marah', 'banget', 'omel', 'teman', 'deket', 'singgung', 'resiko', 'pakai', 'fm', 'anon', 'bacot']"
2,Kan yg goblok lu dan sejenis lu kenapa the jak di bawa2.. payah deh ah isi sepiteng [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME],"['bodoh', 'jenis', 'bawa', 'payah', 'isi', 'sepiteng']"
2,Otak kl memang dah goblok mo diajak bicara kemanapun selalu dia yg mau menang...di ke kiri kita ke kanan kita salah...sebaliknya jg kita yg salah selalu...kecuali kita ngikut dia baru bener tp kdg itupun kl ada mslh jg kita yg disalahin...SERAH LOE DEH ...,"['otak', 'bodoh', 'ajak', 'bicara', 'mana', 'menang', 'kiri', 'kanan', 'salah', 'salah', 'kadang', 'salah', 'serah']"
2,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] jangan goblok2 amat bos diketawain kirik...NU itu nahdlotul ulama kyai staquf pengurus NU,cebong benci islam?hello...cebong","['bodoh', 'bos', 'diketawain', 'kirik', 'nu', 'nahdlotul', 'ulama', 'kyai', 'staquf', 'urus', 'nu', 'cebong', 'benci', 'islam', 'cebong']"
2,[USERNAME] [USERNAME] Memang goblok kau ini kafir Saya bilang Masyumi vs pki zaman soekarno... Soekarno yg membubarkan Masyumi.. Zaman Soeharto Masyumi di izinkan kembali.. He anjiang kurok ang Lai bisa baco ang jiang,"['bodoh', 'kafir', 'bilang', 'masyumi', 'vs', 'zaman', 'soekarno', 'soekarno', 'bubar', 'masyumi', 'zaman', 'soeharto', 'masyumi', 'izin', 'anjiang', 'rok', 'baco', 'jiang']"
2,"lo ngehujat dia sama aja lo membiarkan sexual harassment merajalela. goblok. dilecehin malah suruh marah, nolak, maki-maki, ya ga mempan buat pelaku sexual harassment. yang dilakukan via vallen mempengaruhi karir si simic? ya udah resiko simic lah, goblok.","['hujat', 'biar', 'seksual', 'leceh', 'rajalela', 'bodoh', 'leceh', 'suruh', 'marah', 'tolak', 'maki', 'maki', 'mempan', 'laku', 'seksual', 'leceh', 'pengaruh', 'karir', 'resiko', 'bodoh']"
2,Bnyk orng marah Krn [USERNAME] bilang PKS melahirkan 2 koruptor Besar. Katanya itu OKNUM. Goblog keterlaluan. Oknum berlaku untuk kelas KROCO. Kalau kelas kakap apalagi presiden kok oknum Memang dia bisa dapat projek tipu-tipu kalau bukan karna presiden Parte? [USERNAME],"['orang', 'marah', 'bilang', 'lahir', 'koruptor', 'oknum', 'bodoh', 'oknum', 'laku', 'kelas', 'kroco', 'kelas', 'kakap', 'presiden', 'oknum', 'projek', 'tipu', 'tipu', 'presiden', 'parte']"
2,jujur aja cukup yah kegoblokan kegilaan gw hrs sadar .gw pgn segera keluar dari lingkaran setan hidup disini byk sodara dengki n jahat sm gw ga kuat gw ..n terutama sepupu sialan calon penghuni neraka si lina n lakinya n si lita jg najis lo sialan,"['jujur', 'goblok', 'gila', 'sadar', 'lingkar', 'setan', 'hidup', 'saudara', 'dengki', 'jahat', 'kuat', 'sepupu', 'sial', 'calon', 'huni', 'neraka', 'lina', 'laki', 'lita', 'najis', 'sial']"
2,Wah keliatan Gobloknya Kalau bgtu bangsa kita. Masa Waste System hanya tempat sampah dari jerman [USERNAME] [USERNAME] [USERNAME] Tolong gub+wagub temuin Mas [USERNAME] Sy sudah berikan konsep penanganan sampah scr integrated ke Beliau. Rencana sy presentasikan [URL],"['liat', 'goblok', 'bangsa', 'waste', 'system', 'sampah', 'jerman', 'gubernur', 'wagub', 'temu', 'konsep', 'tangan', 'sampah', 'integrated', 'beliau', 'rencana', 'presentasi']"
2,"5. masa depannya nggak jelas. lha iya, gimana mau jelas coba? lulusan seni, bisanya cuma nari, mau kerja apa? nari-nari doang. berapa sih, penghasilannya penari? kerja juga gak tetap~ #dontdateadancer","['depan', 'coba', 'lulus', 'seni', 'bisa', 'tari', 'kerja', 'tari', 'tari', 'hasil', 'tari', 'kerja']"
2,"Jerman ini kebanyakan pemain bagus ato gimana yah?? Sekelas Sane, young player of the year loh, gak dipanggil timnas ckckckck Puyeng kali nii.. [URL]","['jerman', 'banyak', 'main', 'bagus', 'kelas', 'young', 'player', 'year', 'panggil', 'timnas', 'pusing', 'nii']"
2,"Negara lain mikirin gimana caranya mengembangkan kehidupan di jagat raya yg luas ini, orang ini mikirin yg beginian, hanya menghabiskan energi dan tenaga, terbuang sia2 waktu. pantes negara ini ngk maju2 klo ngeladeni yg kaya gini. [URL]","['negara', 'pikir', 'kembang', 'hidup', 'jagat', 'raya', 'luas', 'orang', 'pikir', 'habis', 'energi', 'tenaga', 'buang', 'sia', 'negara', 'maju', 'ngeladeni']"
2,"Aku ini orang yang ga bisa nyindir-nyindir. Bisanya adalah, ngomong langsung tanpa ampun, disertai dg sedikit bumbu kekesalan, dan setelah itu minta maaf dan tetap, ngoreksi lagi dia hrs kayak gimana.","['orang', 'sindir', 'sindir', 'bisa', 'omong', 'langsung', 'ampun', 'serta', 'bumbu', 'kesal', 'maaf', 'koreksi']"
2,"Ya gimana sih, yg awalnya gasuka tapi kalo diperjuangin trs jadi rada suka gitu brrti dia beneran. Ya tapi kalo udah diperjuangin jangan kurang ajar, udh diperjuangin eh malah pasif, kasihan yg merjuangin tuh","['benci', 'juang', 'suka', 'juang', 'ajar', 'juang', 'pasif', 'kasihan', 'juang']"
2,"[USERNAME] min gimana nih yg sesi pertama waktunya hampir habis tapi belum bisa login sama sekali dari tadi? Apakah ada penjadwalan ulang untuk tesnya, kan kesalahan dari server bukan pelamar","['sesi', 'habis', 'login', 'jadwal', 'ulang', 'tes', 'salah', 'server', 'lamar']"
2,Evaluasi dikit boleh x ya buat yg terlalu sering nyinyirin ttg masa lalu negara. Bangun coi kita hidup di era kemunduran kemerosotan moral coi!! gimana caranya kita bangkit dari masa lalu bukan sibuk ataupun asik mengkritisi masa lalu tanpa memikirkan kewajiban didepan mata.,"['evaluasi', 'dikit', 'nyinyir', 'negara', 'bangun', 'hidup', 'era', 'mundur', 'merosot', 'moral', 'bangkit', 'sibuk', 'asik', 'kritisi', 'pikir', 'wajib', 'depan', 'mata']"
2,"Paling mlz klo udh ngeliat org ngomong komen dll kyk udh bener suci atas ampe bawah tp zonk :)) ntr klo nyinyir jawabnya ""berhijrah itu mudah kok, cmn istiqomahnya yg susah"" iye paham,intinya enek aja jilbab an kok musiman dlu kemana?","['malas', 'lihat', 'orang', 'omong', 'komen', 'suci', 'zonk', 'nyinyir', 'hijrah', 'mudah', 'istiqomahnya', 'susah', 'paham', 'inti', 'enek', 'jilbab', 'musim']"
2,"Wa udah setua ini, masih ada aja temen SMA yang suka nyinyir ""kamu kok kuliah ambil soshum sih, sayang banget ilmu ipa selama SMA"", pengen wa jitakin...","['tua', 'teman', 'suka', 'nyinyir', 'kuliah', 'ambil', 'soshum', 'sayang', 'banget', 'ilmu', 'ipa', 'jitakin']"
2,[USERNAME] [USERNAME] Ini Negara Hukum. Hukum hrs menjadi panglima. Jika ada yg tdk sependapat dgn apa yg disampaikan Polri lakukan upaya hukum drpd hanya nyinyir saja.,"['negara', 'hukum', 'hukum', 'panglima', 'dapat', 'polri', 'laku', 'upaya', 'hukum', 'nyinyir']"
2,"[USERNAME] [USERNAME] Picik banget meng-KAIT kan persoalan gempa dgn ""politik"" atau sejenisnya ! Anda kalau ingin membantu silahkan via dompet bantuan. Gak perlu nyinyir di medsos !","['picik', 'banget', 'kait', 'gempa', 'politik', 'jenis', 'bantu', 'silah', 'dompet', 'bantu', 'nyinyir', 'medsos']"
2,"Abg yg doyan ngerumpi, kalau gak nyinyir ya bikin gosip tanpa fakta. Korban gosipan terakhir pertemuan Prabowo-Amien-HRS, ikut hadir di Mekkah juga nggak eh para abg ini yg sibuk bikin kesimpulan 'gatot'.","['abg', 'doyan', 'ngerumpi', 'nyinyir', 'bikin', 'gosip', 'fakta', 'korban', 'gosip', 'temu', 'prabowo', 'amien', 'hadir', 'mek', 'abg', 'sibuk', 'bikin', 'simpul', 'gatot']"
2,Belajar jadi oposisi dimana partai ini... kok nyinyir dan provokatif sekali. Ini tanda juga tidak mampu jadi oposisi yg baik. [URL],"['ajar', 'oposisi', 'partai', 'nyinyir', 'provokatif', 'tanda', 'oposisi']"
2,"Memberi bunga kepada orang yang nyinyirin hidupmu adalah cara yang paling membahagiakan. . Namun pastikan bunga tersebut bersama pot nya, saat kau lempar. . Astagfirullah","['bunga', 'orang', 'nyinyir', 'hidup', 'bahagia', 'pasti', 'bunga', 'pot', 'lempar', 'astagfirullah']"
2,"[USERNAME] [USERNAME] Please jangan bawa nama anak muda bro, kalau masih debat dg pak [USERNAME] tak pakai data apalagi nyinyir. Serasa generasi milenial kurang literatur.","['bawa', 'nama', 'anak', 'muda', 'debat', 'pakai', 'data', 'nyinyir', 'generasi', 'milenial', 'literatur']"
2,[USERNAME] Gila kok ada ya perempuan pikirannya malah nyinyirin. Banyak lho kasus korban sexual harassment ga berani speak up yang berakhir bunuh diri.,"['gila', 'perempuan', 'pikir', 'nyinyir', 'korban', 'seksual', 'leceh', 'berani', 'speak', 'up', 'bunuh']"
2,Begitu pasang yg paling tinggi. Kayak gitu kok mikir jihad. Melayani dgn baik aja dulu. Kalo ngga seneng dgn pekerjaannya keluar. Kejar passion mu. Jadi sepanjang hari ngga nyinyir org lain mulu..,"['pasang', 'pikir', 'jihad', 'layan', 'benci', 'kerja', 'kejar', 'passion', 'nyinyir', 'orang']"
3,Menurutmu apakah ketika seseorang selalu muncul dipikiran kita dan selalu terbayang dipikiran kita serta selalu kita bicarakan dan tulis dibuku diary adalah seseorang yang sudah membuat kita jatuh cinta? iya bisa jadi [URL],"['turut', 'muncul', 'pikir', 'bayang', 'pikir', 'bicara', 'tulis', 'buku', 'diary', 'jatuh', 'cinta']"
3,"Ketika tau bahwa cintanya yang luar biasa dibalas oleh yang dicintainya, pesona wanita lain hanya terlihat abu di matanya. Ketika tau bahwa sayangnya yang luar biasa dibalas oleh yang disayanginya, hanya dengan senyuman tulus dia bisa jatuh cinta lagi kepada yang punya senyum.","['cinta', 'balas', 'cinta', 'pesona', 'wanita', 'abu', 'mata', 'sayang', 'balas', 'sayang', 'senyum', 'tulus', 'jatuh', 'cinta', 'senyum']"
3,"Dari kejauhan, aku selalu melihatmu. Bahagialah, sayang. Aku mencintaimu. Selalu.","['jauh', 'lihat', 'bahagia', 'sayang', 'cinta']"
3,"Setiap kesempatan yg pernah hadir tuk dapat membuatmu selalu merasa aman dan nyaman, kini jadi suatu kehormatan yg pernah didapat","['sempat', 'hadir', 'buat', 'aman', 'nyaman', 'hormat']"
3,Kemana cinta pergi? Cinta yang bertindak bagai jantung sebuah hubungan. Memberi denyut sehingga hubungan itu dapat hidup hingga detik ini... ,"['cinta', 'pergi', 'cinta', 'tindak', 'jantung', 'hubung', 'denyut', 'hubung', 'hidup', 'detik']"
3,"Kehidupan terindah dan membahagiakan di mana Allah membuat kita selalu dalam cinta-Nya dan di mana masih ada orang tua yang kita cintai *Selamat hari anak nasional* Terus berusaha untuk menjadi seorang anak yang dapat membahagiakan orang tua, agama, bangsa dan negara ","['hidup', 'indah', 'bahagia', 'allah', 'cinta', 'orang', 'tua', 'cinta', 'selamat', 'anak', 'nasional', 'usaha', 'anak', 'bahagia', 'orang', 'tua', 'agama', 'bangsa', 'negara']"
3,kan kupeluk engkau erat2 hingga tak ada seorang pun yang bisa merebut mu dari pelukan ku happy anniversary syg #6nov #31months,"['peluk', 'engkau', 'erat', 'rebut', 'peluk', 'bahagia', 'sayang']"
3,"Kenapa pasangan seringkali diibaratkan sebagai ""rumah""? Karena rasa nyaman bersamanya senyaman berada di rumah, kamu bisa jadi apa saja, kamu selalu pulang menujunya ","['pasang', 'seringkali', 'rumah', 'nyaman', 'sama', 'nyaman', 'rumah', 'pulang', 'tuju']"
3,"Ku rindu bisik mu di telingaku Seraya kau berkata ""semoga kelak kau menjadi anak yg berguna bagi banyak orang dan semoga kau selalu menyayangi kami orang tua mu"".","['rindu', 'bisik', 'telinga', 'moga', 'kelak', 'anak', 'guna', 'orang', 'moga', 'sayang', 'orang', 'tua']"
3,"Sayang banget sama orang2 ini. Semoga selalu sehat dan bahagia, diberikan limpahan rezeki dan jodoh yg baik. See u in another trip my loves! [URL]","['sayang', 'banget', 'orang', 'moga', 'sehat', 'bahagia', 'limpah', 'rezeki', 'jodoh', 'see', 'another', 'trip', 'loves']"
3,"aku memilihmu bukan karna aku sayang kamu. Dan bukan pula karna aku mencintai kamu. Tetapi,aku memilih kamu karna hati dan jiwa serta ""diriku"" sendiri mencintaimu.","['pilih', 'sayang', 'cinta', 'pilih', 'hati', 'jiwa', 'diri', 'cinta']"
3,"Mamah adalah sumber kasih sayang, mengasuh dan memberi tanpa batas. Mamahlah yang selalu berjaga dan terjaga dikala malam hari. Yg selalu menemani, mengajarkan berjuang","['sumber', 'kasih', 'sayang', 'asuh', 'batas', 'mamah', 'jaga', 'jaga', 'kala', 'malam', 'teman', 'ajar', 'juang']"
3,"aku baru merasakan apa itu jatuh cinta, aku tidak bisa menghentikannya aku tidak bisa menghentikan diriku yang selalu ingin dekat dengan mu","['rasa', 'jatuh', 'cinta', 'henti', 'henti', 'diri']"
3,Hal yg paling mengejutkan saat kamu cukup dalam merenungkan hal ini adalah kamu akan tersadar bahwa cinta tanpa ekspektasi sebenarnya adalah bentuk cinta dengan tingkatan paling tinggi. Mengapa? Karena cinta tanpa ekspektasi adalah bentuk KEPASRAHAN TOTAL kepada ILAHI.,"['kejut', 'renung', 'sadar', 'cinta', 'ekspektasi', 'bentuk', 'cinta', 'tingkat', 'cinta', 'ekspektasi', 'bentuk', 'pasrah', 'total', 'ilahi']"
3,"[USERNAME] Semakin dewasa seseorang semakin menyadari kalo cinta bukan hanya sekedar jalan jalan tiap malam minggu, ada banyak yang harus dipersiapkan kedepannya, itu jika ingin menjadi ""teman hidup"".","['dewasa', 'sadar', 'cinta', 'dar', 'jalan', 'jalan', 'malam', 'minggu', 'siap', 'depan', 'teman', 'hidup']"
3,"halo selamat siang Denise Udah pulang sekolah belum nih ? Jangan lupa makan siang ya, oh iya gimana udah sehatan kan kamu ? Kalo emang masih kurang sehat ya banyakin istirahat aja sekarang"" Kakak selalu nunggu kok tweet"" dari kamu","['selamat', 'siang', 'denise', 'pulang', 'sekolah', 'lupa', 'makan', 'siang', 'sehat', 'sehat', 'banyakin', 'istirahat', 'tunggu']"
3,"Bangsa yang besar adalah bangsa yang cinta sesama. Seorang muslim yang paling dicintai adalah mereka yang peduli terhadap saudara-saudaranya, dimana pun mereka berada. Bukan hanya di Indonesia, mereka juga ada di Palestina, Suriah, Rohingya, dan lainnya. #LestACTIndonesia [URL]","['bangsa', 'bangsa', 'cinta', 'muslim', 'cinta', 'peduli', 'saudara', 'saudara', 'indonesia', 'palestina', 'suriah', 'rohingya']"
3,Enggak pernah sama sekali membatasi dia buat chatan or main sama siapa aja terserah dia. Karna..... Semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede. Jadi terserah lah yah ensenang aja menjalani hubungan ini,"['batas', 'chatan', 'main', 'serah', 'larang', 'sempat', 'orang', 'bohongin', 'serah', 'senang', 'jalan', 'hubung']"
3,"Eum apalagi ya . . Dewasa pake banget kamu mah. Oh iya, bucin juga! Tapi nggak apa-apa, asalkan happy. Me cinta you!","['dewasa', 'pakai', 'banget', 'bucin', 'bahagia', 'cinta']"
3,"Kasih sayang Mu tiada bertepi, Walau aku sering melupakan Mu Walau aku selalu melakukan kesalahan Tapi tangan Mu selalu menerima diri yg hina dan bodoh ini","['kasih', 'sayang', 'tepi', 'lupa', 'salah', 'tangan', 'terima', 'hina', 'bodoh']"
3,UMMAT MAU TGB Ini kami. Dari seluruh pelosok negeri. Berteriak dan berjanji. Meminta dan berharap. Deklarasi. Kiranya engkau wahai TGB sudi. Menjadi pemimpin kami. Sebab kami tahu. Engkau pemimpin amanah. Kerna kami lihat engkau imam ummat. #TGBHarapan2019 [URL],"['ummat', 'pelosok', 'negeri', 'teriak', 'janji', 'harap', 'deklarasi', 'engkau', 'sudi', 'pimpin', 'engkau', 'pimpin', 'amanah', 'kerna', 'lihat', 'engkau', 'imam', 'ummat']"
3,"Wah habis kegiatan yah. Hati"" dijalannya yah. Iya udah di rumah ini siap utk istirahat. Km jg istirahat yg cukup yah, cicil tidur di mobil aja ... Hehe ","['habis', 'giat', 'hati', 'jalan', 'rumah', 'istirahat', 'istirahat', 'cicil', 'tidur', 'mobil']"
3,teringat lagi masa dan kisah ku dulu saat tubuh masih terselimut putih abu yang baru kusadari pada saat itu bahwa cinta pertama menghampiriku,"['kisah', 'tubuh', 'selimut', 'putih', 'abu', 'sadar', 'cinta', 'hampir']"
3,Bukti bahwa kita mengasihi Tuhan adalah jika kita mengasihi sesama kita! Mengapa kita harus memiliki kasih dan mengasihi sesama kita? karena Allah telah terlebih dahulu mengasihi kita.,"['bukti', 'asih', 'tuhan', 'asih', 'milik', 'kasih', 'asih', 'allah', 'asih']"
3,"Meneriakkan namamu di deras hujan, memandangmu dari kejauhan, dan berdoa di hening malam. Cinta dalam diam ini lah yang mampu kupertahankan...........","['teriak', 'nama', 'deras', 'hujan', 'pandang', 'jauh', 'doa', 'hening', 'malam', 'cinta', 'diam', 'tahan']"
3,"Wanita itu makhluk yang lembut sekali, jika kau mau mengajarinya sesuatu maka sudah sewajarnya dengan kelembutan pula. Sebelum tidur, sambil memeluknya, mulailah kau mengajarinya. Kau beritahu dengan tutur yang baik. Dan dengan belaian kasih sayang tentunya.","['wanita', 'makhluk', 'lembut', 'ajar', 'wajar', 'lembut', 'tidur', 'peluk', 'ajar', 'beritahu', 'belai', 'kasih', 'sayang']"
